ID,Nama_Pelanggan,Tanggal_Pembelian,Jumlah_Pembelian,Kategori_Buku,Harga_Satuan,Total_Harga
TRX003606,"R.A. Chelsea Suryatmi, S.Gz",2025-01-04,1,Fiksi,50000,50000
TRX008500,"Safina Tamba, M.M.",2024-10-09,8,Biografi,55000,440000
TRX001559,Diana Ardianto,2024-08-29,16,Non-Fiksi,60000,960000
TRX004605,Vanya Setiawan,2024-06-01,18,Biografi,55000,990000
TRX006148,Ajimat Hakim,2024-05-06,13,Pelajaran,75000,975000
TRX008222,"Shakila Lailasari, M.Farm",2025-03-24,15,Non-Fiksi,60000,900000
TRX000858,"Tgk. Cinthia Pratiwi, S.Kom",2024-10-01,12,Fiksi,50000,600000
TRX009460,Emong Wahyudin,2024-05-11,8,Non-Fiksi,60000,480000
TRX000132,"Sutan Saadat Puspasari, S.Pt",2024-07-31,10,Pelajaran,75000,750000
TRX005057,Luthfi Laksmiwati,2024-07-09,14,Fiksi,50000,700000
TRX004644,"Raisa Saragih, S.IP",2024-10-17,5,Komik,40000,200000
TRX009821,"Virman Megantara, S.E.I",2025-02-23,18,Pelajaran,75000,1350000
TRX000498,"T. Kenari Hastuti, S.Ked",2025-03-15,19,Fiksi,50000,950000
TRX003665,Drs. Nabila Maryadi,2024-10-27,15,Biografi,55000,825000
TRX004827,"Kayla Rajasa, M.Farm",2024-09-18,6,Non-Fiksi,60000,360000
TRX006175,Farhunnisa Najmudin,2024-08-03,11,Fiksi,50000,550000
TRX007434,Hardi Hutapea,2025-05-05,11,Non-Fiksi,60000,660000
TRX003286,Zaenab Salahudin,2024-05-30,20,Biografi,55000,1100000
TRX005288,"R.M. Cengkal Siregar, S.Ked",2025-02-01,20,Fiksi,50000,1000000
TRX002824,Zahra Yuliarti,2025-01-10,18,Komik,40000,720000
TRX006325,"Dariati Natsir, S.Farm",2024-12-07,18,Pelajaran,75000,1350000
TRX005040,Balangga Nasyidah,2024-05-22,10,Fiksi,50000,500000
TRX006990,"Ir. Anastasia Firgantoro, S.Kom",2024-09-17,2,Biografi,55000,110000
TRX009079,Kezia Novitasari,2024-11-10,9,Fiksi,50000,450000
TRX009755,Cinthia Wibowo,2025-04-29,14,Non-Fiksi,60000,840000
TRX007174,Asirwanda Kusmawati,2024-10-06,19,Fiksi,50000,950000
TRX000878,Cakrawala Palastri,2024-08-06,10,Komik,40000,400000
TRX009941,Melinda Yolanda,2024-06-08,4,Fiksi,50000,200000
TRX008910,Asman Maryadi,2025-01-26,6,Pelajaran,75000,450000
TRX007542,"Dt. Anggabaya Riyanti, S.Psi",2025-03-25,14,Fiksi,50000,700000
TRX000764,"KH. Dasa Wijaya, S.Farm",2024-05-19,4,Non-Fiksi,60000,240000
TRX005925,"Diana Hidayat, M.Farm",2024-06-05,15,Fiksi,50000,750000
TRX002390,Faizah Wasita,2024-05-15,16,Komik,40000,640000
TRX002416,Drs. Among Anggriawan,2024-11-28,7,Biografi,55000,385000
TRX005067,Nadia Kusmawati,2024-12-25,17,Fiksi,50000,850000
TRX006841,dr. Ana Halim,2024-10-09,19,Fiksi,50000,950000
TRX007595,Jumari Prasasta,2025-01-10,19,Pelajaran,75000,1425000
TRX009270,Ganda Pratiwi,2024-09-11,17,Komik,40000,680000
TRX002770,Akarsana Hariyah,2024-08-27,6,Biografi,55000,330000
TRX001954,Latif Hariyah,2024-10-10,11,Non-Fiksi,60000,660000
TRX001850,Dadap Firmansyah,2025-03-06,16,Fiksi,50000,800000
TRX007836,"Jabal Narpati, S.E.",2024-06-10,8,Biografi,55000,440000
TRX004821,Balangga Putra,2024-07-08,11,Non-Fiksi,60000,660000
TRX009101,dr. Karya Gunarto,2024-09-07,7,Komik,40000,280000
TRX004121,"Oni Halimah, S.Pt",2024-07-31,19,Komik,40000,760000
TRX008502,"Harsaya Lailasari, S.E.I",2024-10-05,10,Biografi,55000,550000
TRX008007,Banawa Dongoran,2024-05-19,9,Non-Fiksi,60000,540000
TRX004909,"T. Galih Setiawan, S.Farm",2024-10-02,4,Komik,40000,160000
TRX000606,"R. Jumari Kusumo, M.Farm",2025-05-01,15,Biografi,55000,825000
TRX000016,Kuncara Hidayat,2024-08-25,13,Komik,40000,520000
TRX004866,Zahra Ardianto,2024-05-13,2,Komik,40000,80000
TRX006413,Hamima Samosir,2024-05-28,2,Komik,40000,80000
TRX005767,Hasim Habibi,2024-08-22,16,Pelajaran,75000,1200000
TRX003050,Rudi Prasetyo,2024-10-23,9,Non-Fiksi,60000,540000
TRX007729,"T. Emil Mustofa, S.E.",2024-08-25,13,Biografi,55000,715000
TRX003953,Dinda Iswahyudi,2024-11-23,3,Biografi,55000,165000
TRX000310,"Hasta Budiman, S.E.I",2024-10-07,9,Non-Fiksi,60000,540000
TRX009715,Elvina Prabowo,2024-11-01,13,Non-Fiksi,60000,780000
TRX001150,Tgk. Usyi Hutasoit,2024-12-23,2,Non-Fiksi,60000,120000
TRX002518,Xanana Widiastuti,2024-08-29,8,Non-Fiksi,60000,480000
TRX004234,"Anita Padmasari, S.T.",2025-04-10,9,Fiksi,50000,450000
TRX002129,Ulya Hassanah,2024-12-09,16,Biografi,55000,880000
TRX000703,"drg. Tasdik Najmudin, S.Sos",2024-09-29,2,Fiksi,50000,100000
TRX004867,Cut Fathonah Wulandari,2025-03-01,6,Komik,40000,240000
TRX003675,Imam Yuniar,2025-01-06,8,Komik,40000,320000
TRX003843,"Garan Sihotang, S.IP",2025-01-07,5,Biografi,55000,275000
TRX009402,Virman Mustofa,2024-12-17,9,Komik,40000,360000
TRX008368,Laila Hutapea,2025-03-18,1,Non-Fiksi,60000,60000
TRX001112,"Jaka Suartini, S.Pd",2024-11-22,9,Fiksi,50000,450000
TRX003588,"Puti Dongoran, S.E.I",2024-12-20,10,Non-Fiksi,60000,600000
TRX008726,Jelita Tamba,2024-08-18,4,Komik,40000,160000
TRX008091,Drs. Kamaria Kusumo,2024-11-18,3,Fiksi,50000,150000
TRX000638,Ani Mustofa,2024-08-10,10,Non-Fiksi,60000,600000
TRX008441,Balamantri Permata,2024-11-21,15,Biografi,55000,825000
TRX002407,"Balapati Simanjuntak, M.Pd",2024-05-31,11,Non-Fiksi,60000,660000
TRX008618,Puti Ella Astuti,2024-11-02,14,Komik,40000,560000
TRX006747,dr. Praba Suwarno,2024-05-09,6,Fiksi,50000,300000
TRX002229,"Rachel Nasyiah, S.Farm",2025-04-18,12,Biografi,55000,660000
TRX009212,Natalia Puspita,2025-01-12,13,Fiksi,50000,650000
TRX001778,Widya Mulyani,2024-08-08,17,Biografi,55000,935000
TRX005770,"Imam Mahendra, S.Kom",2024-10-09,16,Fiksi,50000,800000
TRX005613,Kezia Halim,2025-03-14,3,Komik,40000,120000
TRX008259,Jais Novitasari,2024-06-15,2,Biografi,55000,110000
TRX005456,Ira Hasanah,2024-05-14,11,Pelajaran,75000,825000
TRX007880,Aisyah Melani,2024-05-25,9,Fiksi,50000,450000
TRX007687,"Gina Farida, M.Pd",2025-04-27,3,Fiksi,50000,150000
TRX000071,Karya Kusumo,2025-04-16,18,Non-Fiksi,60000,1080000
TRX007879,Cut Nurul Siregar,2024-10-29,20,Biografi,55000,1100000
TRX005769,Ir. Diah Hutasoit,2025-03-10,15,Pelajaran,75000,1125000
TRX001179,Ifa Gunawan,2024-11-02,14,Komik,40000,560000
TRX008596,Hadi Pertiwi,2024-05-06,2,Non-Fiksi,60000,120000
TRX000049,"Tari Nuraini, S.Kom",2025-02-21,17,Pelajaran,75000,1275000
TRX000831,Rachel Utami,2024-06-01,8,Biografi,55000,440000
TRX007378,Rafi Napitupulu,2024-10-24,10,Pelajaran,75000,750000
TRX002011,"Tgk. Dartono Setiawan, M.Pd",2024-11-09,18,Fiksi,50000,900000
TRX009514,Oni Fujiati,2025-02-26,19,Fiksi,50000,950000
TRX002995,Melinda Gunarto,2025-04-04,8,Non-Fiksi,60000,480000
TRX008076,R.M. Banara Prasetyo,2024-07-30,8,Biografi,55000,440000
TRX002568,Drs. Laras Simanjuntak,2025-01-13,3,Biografi,55000,165000
TRX001903,Mala Nashiruddin,2024-11-07,3,Pelajaran,75000,225000
TRX004264,Nasab Anggriawan,2024-09-03,12,Non-Fiksi,60000,720000
TRX007719,Atmaja Marbun,2024-12-13,17,Biografi,55000,935000
TRX003760,Paiman Lestari,2025-04-22,4,Fiksi,50000,200000
TRX006250,"Wakiman Maulana, S.Ked",2024-09-02,17,Pelajaran,75000,1275000
TRX006048,Julia Adriansyah,2024-12-22,14,Komik,40000,560000
TRX002613,Prabawa Pratama,2024-07-20,19,Fiksi,50000,950000
TRX002958,Aswani Damanik,2025-03-15,9,Non-Fiksi,60000,540000
TRX001090,Kuncara Maryati,2024-07-22,12,Biografi,55000,660000
TRX002927,Hilda Siregar,2025-03-17,5,Fiksi,50000,250000
TRX006908,"Tania Waskita, M.M.",2025-05-02,11,Komik,40000,440000
TRX005784,Lega Kusumo,2024-05-19,20,Komik,40000,800000
TRX009759,Cut Ade Maryati,2024-10-24,3,Non-Fiksi,60000,180000
TRX007079,Drs. Pranawa Purnawati,2024-11-25,15,Fiksi,50000,750000
TRX000945,Banawi Ramadan,2024-06-14,14,Pelajaran,75000,1050000
TRX005782,Halim Adriansyah,2024-06-16,11,Fiksi,50000,550000
TRX009261,Labuh Iswahyudi,2025-05-01,20,Komik,40000,800000
TRX006985,Qori Utami,2025-04-13,8,Non-Fiksi,60000,480000
TRX005978,Rizki Prakasa,2024-06-02,4,Non-Fiksi,60000,240000
TRX008063,Mahdi Lailasari,2024-10-23,12,Pelajaran,75000,900000
TRX000616,Warji Hasanah,2024-06-15,8,Non-Fiksi,60000,480000
TRX006362,"Yance Prastuti, M.Pd",2024-12-13,6,Non-Fiksi,60000,360000
TRX008560,"Drs. Ozy Haryanti, M.Ak",2025-02-02,15,Non-Fiksi,60000,900000
TRX007219,Harsanto Anggriawan,2025-02-23,12,Non-Fiksi,60000,720000
TRX000144,KH. Oskar Sirait,2024-10-16,16,Non-Fiksi,60000,960000
TRX008940,Puji Hutasoit,2025-03-24,16,Komik,40000,640000
TRX001153,"Drs. Lintang Kuswandari, S.T.",2024-05-25,20,Fiksi,50000,1000000
TRX009896,Hesti Gunarto,2024-05-19,20,Biografi,55000,1100000
TRX004314,Ajimin Riyanti,2024-08-20,4,Non-Fiksi,60000,240000
TRX006275,"Ir. Oliva Saefullah, S.H.",2024-12-30,11,Biografi,55000,605000
TRX004600,Ibrahim Lazuardi,2024-05-14,13,Biografi,55000,715000
TRX006788,Nyoman Prasasta,2024-07-10,9,Komik,40000,360000
TRX002475,Chelsea Kuswoyo,2025-04-28,4,Non-Fiksi,60000,240000
TRX006766,R. Galiono Iswahyudi,2024-06-10,12,Biografi,55000,660000
TRX002946,"Lukita Puspita, S.I.Kom",2024-08-17,9,Non-Fiksi,60000,540000
TRX003189,"Hana Sitompul, M.TI.",2024-08-24,13,Pelajaran,75000,975000
TRX005564,Prabu Pertiwi,2024-08-27,16,Pelajaran,75000,1200000
TRX008903,"T. Cakrawala Budiyanto, S.Kom",2024-06-07,6,Pelajaran,75000,450000
TRX008413,"Elon Widiastuti, S.Ked",2025-03-15,10,Biografi,55000,550000
TRX004997,Gilang Putra,2024-09-20,13,Pelajaran,75000,975000
TRX000185,Vanesa Permadi,2024-09-11,7,Komik,40000,280000
TRX003627,Laras Zulkarnain,2025-03-30,19,Komik,40000,760000
TRX001441,Ivan Sinaga,2024-12-20,19,Biografi,55000,1045000
TRX004072,Ratih Sudiati,2024-10-16,17,Non-Fiksi,60000,1020000
TRX003378,Tgk. Intan Prastuti,2024-10-25,13,Fiksi,50000,650000
TRX006407,"Humaira Waskita, S.Farm",2024-08-21,13,Non-Fiksi,60000,780000
TRX004211,Dalima Habibi,2024-08-01,2,Non-Fiksi,60000,120000
TRX007120,Asmianto Pudjiastuti,2024-08-03,10,Non-Fiksi,60000,600000
TRX001243,Emas Yuniar,2024-08-03,13,Non-Fiksi,60000,780000
TRX006019,"Anita Mandala, M.Pd",2025-01-18,9,Fiksi,50000,450000
TRX001029,Malik Mayasari,2025-01-17,1,Pelajaran,75000,75000
TRX008002,Viman Mandala,2024-11-22,14,Non-Fiksi,60000,840000
TRX008464,"Darman Mulyani, M.M.",2024-08-30,16,Komik,40000,640000
TRX003926,Tgk. Ade Maryadi,2025-01-17,20,Biografi,55000,1100000
TRX005778,Dinda Firmansyah,2024-12-10,15,Biografi,55000,825000
TRX005563,Tgk. Jais Hidayat,2025-02-12,1,Komik,40000,40000
TRX005128,Hani Simbolon,2024-10-10,17,Non-Fiksi,60000,1020000
TRX001361,Jarwa Pradana,2025-02-01,13,Fiksi,50000,650000
TRX005951,"Tgk. Makuta Nababan, S.Farm",2025-04-29,15,Pelajaran,75000,1125000
TRX004906,Endah Prasetya,2024-09-14,16,Biografi,55000,880000
TRX006657,Mutia Budiyanto,2024-09-27,16,Pelajaran,75000,1200000
TRX002342,Emil Irawan,2025-05-05,2,Fiksi,50000,100000
TRX003365,Lukman Kuswoyo,2024-07-06,17,Biografi,55000,935000
TRX001664,"Dr. Wasis Mandala, M.Pd",2024-08-01,11,Pelajaran,75000,825000
TRX009886,"Julia Kurniawan, M.Pd",2024-12-11,8,Fiksi,50000,400000
TRX000529,Mahfud Andriani,2024-06-16,20,Pelajaran,75000,1500000
TRX002370,Lutfan Nugroho,2024-11-07,3,Non-Fiksi,60000,180000
TRX008288,"Ir. Gamanto Situmorang, M.Farm",2025-03-02,12,Fiksi,50000,600000
TRX006392,Edison Widiastuti,2025-01-23,20,Pelajaran,75000,1500000
TRX002632,"drg. Calista Firmansyah, S.Gz",2024-05-15,16,Non-Fiksi,60000,960000
TRX008341,Rahmi Natsir,2025-03-18,14,Non-Fiksi,60000,840000
TRX007716,Asman Saptono,2024-07-25,16,Fiksi,50000,800000
TRX005025,Laila Dongoran,2025-02-11,17,Komik,40000,680000
TRX009726,Bakiadi Mahendra,2024-08-03,11,Biografi,55000,605000
TRX000304,Sutan Karman Megantara,2024-09-21,17,Fiksi,50000,850000
TRX004163,Clara Dabukke,2024-08-07,19,Non-Fiksi,60000,1140000
TRX000326,Nyoman Natsir,2025-04-22,1,Non-Fiksi,60000,60000
TRX004537,Unggul Mahendra,2024-05-05,12,Fiksi,50000,600000
TRX004598,Hj. Maria Hidayat,2025-04-10,15,Komik,40000,600000
TRX009993,Clara Mahendra,2025-05-03,18,Biografi,55000,990000
TRX001488,Marwata Saptono,2025-02-23,14,Pelajaran,75000,1050000
TRX000466,H. Hardi Anggriawan,2024-05-26,1,Fiksi,50000,50000
TRX006541,Unjani Aryani,2024-09-02,13,Biografi,55000,715000
TRX004210,Umi Simbolon,2024-12-30,15,Biografi,55000,825000
TRX002788,Yahya Rajata,2025-01-29,7,Non-Fiksi,60000,420000
TRX007423,Kezia Gunawan,2025-03-10,15,Pelajaran,75000,1125000
TRX005124,Safina Nugroho,2024-12-18,20,Fiksi,50000,1000000
TRX004132,Irnanto Andriani,2024-12-17,10,Non-Fiksi,60000,600000
TRX009285,Simon Usada,2024-07-13,14,Non-Fiksi,60000,840000
TRX003082,Kiandra Dongoran,2024-10-01,6,Komik,40000,240000
TRX007486,Luthfi Irawan,2025-01-03,14,Biografi,55000,770000
TRX000357,Gilda Ardianto,2024-10-08,12,Fiksi,50000,600000
TRX003421,Najwa Utami,2024-09-17,11,Fiksi,50000,550000
TRX008016,Yoga Saragih,2024-07-27,20,Fiksi,50000,1000000
TRX008848,Zulfa Maryadi,2025-02-08,19,Non-Fiksi,60000,1140000
TRX001647,Gilda Tampubolon,2024-10-01,2,Komik,40000,80000
TRX002321,dr. Bakda Lestari,2025-02-07,20,Pelajaran,75000,1500000
TRX003320,Patricia Narpati,2024-06-17,1,Non-Fiksi,60000,60000
TRX002020,Wage Simanjuntak,2025-02-16,8,Pelajaran,75000,600000
TRX009902,"R. Pangestu Wastuti, S.E.I",2024-12-29,14,Komik,40000,560000
TRX000568,"Dr. Salsabila Najmudin, S.Sos",2024-11-06,9,Biografi,55000,495000
TRX000846,Ade Melani,2025-01-11,2,Fiksi,50000,100000
TRX003511,Zulfa Andriani,2025-03-23,5,Pelajaran,75000,375000
TRX002431,"Yessi Wibisono, S.I.Kom",2024-10-29,8,Non-Fiksi,60000,480000
TRX004487,"Violet Wacana, S.E.I",2024-08-04,16,Pelajaran,75000,1200000
TRX001946,"R. Ika Hutagalung, M.Ak",2024-06-14,16,Biografi,55000,880000
TRX005646,Laila Palastri,2024-10-28,13,Fiksi,50000,650000
TRX007488,Oni Saputra,2024-07-28,20,Pelajaran,75000,1500000
TRX000325,"Drs. Emil Kusmawati, M.M.",2024-12-11,15,Biografi,55000,825000
TRX007813,"Puti Salimah Manullang, M.Farm",2025-04-07,1,Non-Fiksi,60000,60000
TRX005808,Manah Pranowo,2024-08-30,3,Komik,40000,120000
TRX002571,Amalia Firgantoro,2025-02-25,6,Non-Fiksi,60000,360000
TRX009358,Cici Melani,2024-10-18,14,Fiksi,50000,700000
TRX005009,Olivia Pratiwi,2025-01-29,4,Non-Fiksi,60000,240000
TRX006264,Ilsa Maulana,2025-04-24,18,Non-Fiksi,60000,1080000
TRX007631,Daryani Sihotang,2024-07-04,15,Non-Fiksi,60000,900000
TRX002307,"Tgk. Yessi Pranowo, S.Pd",2024-08-19,9,Non-Fiksi,60000,540000
TRX001757,Gaiman Andriani,2024-11-17,18,Fiksi,50000,900000
TRX009511,"Umi Waluyo, M.Pd",2024-11-13,3,Biografi,55000,165000
TRX007897,Warta Kusumo,2025-02-07,10,Pelajaran,75000,750000
TRX007763,Bakianto Sirait,2025-02-09,17,Komik,40000,680000
TRX003284,"Ir. Ian Ramadan, M.Ak",2024-07-03,7,Pelajaran,75000,525000
TRX007258,"Umi Tamba, S.E.",2025-04-30,15,Pelajaran,75000,1125000
TRX001139,Hamima Permata,2025-04-26,1,Komik,40000,40000
TRX006575,"R.M. Agus Wacana, S.T.",2024-07-20,11,Fiksi,50000,550000
TRX008678,"T. Margana Irawan, S.IP",2025-03-08,17,Komik,40000,680000
TRX008303,Mumpuni Suryatmi,2025-02-18,5,Fiksi,50000,250000
TRX002527,Vicky Napitupulu,2025-03-16,7,Pelajaran,75000,525000
TRX007804,Dr. Bajragin Nuraini,2024-12-08,19,Fiksi,50000,950000
TRX007515,Jaiman Prayoga,2025-03-20,15,Biografi,55000,825000
TRX007957,Sabri Winarsih,2024-09-17,3,Komik,40000,120000
TRX005230,Gina Samosir,2025-03-29,15,Biografi,55000,825000
TRX000159,Gandi Wastuti,2024-11-25,5,Pelajaran,75000,375000
TRX009683,Tgk. Olivia Mardhiyah,2024-09-28,12,Komik,40000,480000
TRX002083,"R.M. Nyoman Haryanto, M.TI.",2025-04-03,20,Pelajaran,75000,1500000
TRX002061,T. Langgeng Andriani,2024-09-09,5,Biografi,55000,275000
TRX000882,Dt. Halim Waskita,2025-01-16,3,Pelajaran,75000,225000
TRX000277,Zelaya Budiyanto,2024-08-07,9,Komik,40000,360000
TRX000667,Zulfa Januar,2025-03-25,9,Komik,40000,360000
TRX004960,"Puti Aurora Najmudin, S.Pt",2025-01-01,7,Pelajaran,75000,525000
TRX007051,Rahman Uwais,2024-07-03,2,Komik,40000,80000
TRX004884,Faizah Wahyuni,2025-04-06,16,Komik,40000,640000
TRX008326,"Indah Hutasoit, S.E.",2024-11-07,9,Pelajaran,75000,675000
TRX009276,Setya Dabukke,2025-01-15,13,Biografi,55000,715000
TRX006763,Nugraha Wacana,2025-03-16,19,Komik,40000,760000
TRX006616,Galang Suryatmi,2024-10-02,20,Komik,40000,800000
TRX009427,"Paris Anggraini, S.Ked",2024-12-05,17,Komik,40000,680000
TRX004803,"R.A. Najwa Megantara, S.IP",2024-10-28,6,Komik,40000,240000
TRX007831,"Titi Yuniar, M.TI.",2025-01-17,4,Pelajaran,75000,300000
TRX006300,Anastasia Hakim,2024-06-09,1,Biografi,55000,55000
TRX004180,Carub Halim,2024-08-14,18,Biografi,55000,990000
TRX007171,"Farah Jailani, M.Ak",2025-02-01,19,Fiksi,50000,950000
TRX006506,Pia Rahayu,2024-06-04,9,Komik,40000,360000
TRX008601,Ir. Alika Hutapea,2025-04-29,13,Komik,40000,520000
TRX001833,Respati Saefullah,2024-08-06,8,Fiksi,50000,400000
TRX008941,Wakiman Budiman,2024-08-19,13,Biografi,55000,715000
TRX007750,Emin Kusmawati,2024-12-14,15,Non-Fiksi,60000,900000
TRX002059,"Puti Halima Kurniawan, M.Kom.",2024-07-21,11,Non-Fiksi,60000,660000
TRX002828,"Cinthia Rahmawati, M.M.",2025-03-08,12,Biografi,55000,660000
TRX007083,"Ir. Kala Agustina, S.Gz",2024-06-22,14,Komik,40000,560000
TRX003766,"H. Bala Usamah, S.Sos",2025-04-17,4,Non-Fiksi,60000,240000
TRX007076,Prabawa Thamrin,2025-02-26,1,Pelajaran,75000,75000
TRX009086,"Nasrullah Susanti, S.Gz",2024-11-08,4,Pelajaran,75000,300000
TRX006340,"Ophelia Rajata, S.IP",2025-04-26,19,Fiksi,50000,950000
TRX002538,Hj. Intan Usada,2024-12-27,9,Biografi,55000,495000
TRX005822,Yuni Novitasari,2024-10-03,10,Biografi,55000,550000
TRX008620,Karimah Anggriawan,2024-10-23,4,Non-Fiksi,60000,240000
TRX004717,"Banawa Hutagalung, S.Kom",2025-05-03,20,Komik,40000,800000
TRX002216,Jasmin Prasetyo,2024-05-17,9,Biografi,55000,495000
TRX006995,Paris Marbun,2024-10-19,13,Non-Fiksi,60000,780000
TRX001483,"Devi Damanik, M.Kom.",2024-05-07,12,Non-Fiksi,60000,720000
TRX000355,Kalim Nuraini,2024-09-23,11,Biografi,55000,605000
TRX009780,"Taswir Handayani, M.TI.",2024-09-23,12,Non-Fiksi,60000,720000
TRX006633,"Ade Halimah, S.E.I",2024-12-08,18,Fiksi,50000,900000
TRX008746,"drg. Liman Hakim, S.H.",2025-01-08,12,Fiksi,50000,600000
TRX005445,Carla Agustina,2024-06-13,16,Biografi,55000,880000
TRX009306,Irsad Dabukke,2024-11-06,5,Komik,40000,200000
TRX007550,H. Kambali Kusumo,2025-04-08,20,Fiksi,50000,1000000
TRX003651,"Drs. Jarwadi Mangunsong, S.E.I",2024-08-01,12,Fiksi,50000,600000
TRX008562,Murti Riyanti,2025-03-21,11,Biografi,55000,605000
TRX002549,"Drs. Mahesa Winarno, S.T.",2024-09-06,9,Pelajaran,75000,675000
TRX000643,Nurul Lazuardi,2024-10-31,18,Non-Fiksi,60000,1080000
TRX000718,Sutan Jayeng Sirait,2024-12-26,3,Fiksi,50000,150000
TRX003696,"R.A. Azalea Hassanah, S.Farm",2024-06-22,20,Pelajaran,75000,1500000
TRX003470,R. Uda Ardianto,2024-06-19,17,Komik,40000,680000
TRX009116,Raditya Suwarno,2025-04-12,14,Pelajaran,75000,1050000
TRX000143,Dt. Muni Pudjiastuti,2025-02-07,1,Biografi,55000,55000
TRX002399,Violet Thamrin,2024-06-21,17,Komik,40000,680000
TRX004065,Zelaya Mardhiyah,2024-10-02,8,Komik,40000,320000
TRX004782,Aditya Narpati,2024-06-26,5,Pelajaran,75000,375000
TRX001859,"Edi Winarsih, S.Pd",2024-09-13,5,Biografi,55000,275000
TRX003248,Raditya Mansur,2024-05-14,9,Fiksi,50000,450000
TRX006580,Taufik Widodo,2024-10-04,3,Pelajaran,75000,225000
TRX003724,Carub Maheswara,2025-01-30,19,Fiksi,50000,950000
TRX001401,Restu Firgantoro,2025-03-16,9,Pelajaran,75000,675000
TRX003356,"dr. Luhung Winarsih, S.Sos",2024-12-19,18,Fiksi,50000,900000
TRX000522,Tgk. Slamet Hasanah,2024-12-07,16,Pelajaran,75000,1200000
TRX007860,Lala Widiastuti,2024-12-28,1,Komik,40000,40000
TRX004031,Ayu Wibisono,2024-07-17,2,Non-Fiksi,60000,120000
TRX000772,"drg. Mahmud Zulaika, S.I.Kom",2025-05-02,14,Komik,40000,560000
TRX006191,Ibrani Safitri,2025-04-10,14,Fiksi,50000,700000
TRX006656,"Devi Prasasta, M.Farm",2024-09-26,1,Biografi,55000,55000
TRX004009,"dr. Tami Megantara, S.Pt",2025-02-20,16,Komik,40000,640000
TRX004723,Amelia Latupono,2024-08-15,15,Non-Fiksi,60000,900000
TRX000952,"drg. Ifa Maulana, S.Sos",2024-10-04,15,Fiksi,50000,750000
TRX008884,Adhiarja Kuswandari,2024-08-30,12,Komik,40000,480000
TRX000666,Darimin Napitupulu,2024-10-07,16,Pelajaran,75000,1200000
TRX001142,Aurora Yulianti,2024-07-25,14,Biografi,55000,770000
TRX000873,KH. Eka Manullang,2025-03-19,15,Fiksi,50000,750000
TRX006337,Zizi Prabowo,2024-12-21,15,Komik,40000,600000
TRX006659,"Ulva Kusumo, M.Ak",2024-11-28,19,Fiksi,50000,950000
TRX006029,Sutan Koko Mandala,2025-01-29,8,Pelajaran,75000,600000
TRX004232,Puput Siregar,2024-12-22,2,Non-Fiksi,60000,120000
TRX006576,R. Darmaji Dongoran,2024-10-25,2,Komik,40000,80000
TRX000307,Gada Kurniawan,2024-05-11,10,Fiksi,50000,500000
TRX009307,"Lintang Rahimah, S.Pt",2024-06-13,3,Fiksi,50000,150000
TRX009107,"Cut Iriana Pradana, S.Gz",2025-05-04,17,Fiksi,50000,850000
TRX002277,Baktianto Uwais,2024-08-27,8,Non-Fiksi,60000,480000
TRX002539,Harja Kusmawati,2025-01-17,4,Fiksi,50000,200000
TRX005182,"Karimah Pudjiastuti, S.Sos",2025-01-04,14,Biografi,55000,770000
TRX009580,"Icha Waskita, S.H.",2025-01-10,10,Biografi,55000,550000
TRX003096,Mulyanto Susanti,2024-09-09,1,Fiksi,50000,50000
TRX001925,"dr. Gina Saragih, M.Pd",2024-09-22,4,Biografi,55000,220000
TRX009420,Bakiman Adriansyah,2024-11-09,1,Komik,40000,40000
TRX009752,Anita Lazuardi,2024-05-06,17,Biografi,55000,935000
TRX009380,"T. Viktor Mandasari, S.Farm",2025-03-29,17,Fiksi,50000,850000
TRX008557,Vivi Mangunsong,2025-04-09,7,Pelajaran,75000,525000
TRX006209,Ophelia Padmasari,2024-08-02,20,Komik,40000,800000
TRX007633,"dr. Sabri Maheswara, S.Psi",2024-12-23,15,Non-Fiksi,60000,900000
TRX005162,Hilda Puspasari,2025-02-07,13,Fiksi,50000,650000
TRX009435,Janet Kusumo,2024-08-05,2,Non-Fiksi,60000,120000
TRX005820,Kenes Hutagalung,2024-08-10,19,Pelajaran,75000,1425000
TRX009024,Nilam Sitompul,2025-01-16,13,Non-Fiksi,60000,780000
TRX004302,"R. Cahyanto Pradipta, M.Farm",2024-06-25,11,Fiksi,50000,550000
TRX004371,Vanesa Pratiwi,2024-11-05,15,Fiksi,50000,750000
TRX005937,Ophelia Januar,2025-01-30,10,Pelajaran,75000,750000
TRX000261,Karen Rajata,2025-03-27,9,Fiksi,50000,450000
TRX004655,Harimurti Uyainah,2024-06-12,9,Pelajaran,75000,675000
TRX009132,Prabowo Winarsih,2025-02-10,20,Pelajaran,75000,1500000
TRX001092,"Drs. Jail Marpaung, S.H.",2024-12-01,1,Fiksi,50000,50000
TRX003425,"Kiandra Budiyanto, S.E.I",2024-10-05,17,Biografi,55000,935000
TRX006932,Winda Siregar,2024-10-06,12,Pelajaran,75000,900000
TRX004650,Vanya Uwais,2025-02-19,10,Fiksi,50000,500000
TRX007082,"T. Indra Hariyah, M.M.",2024-12-17,5,Biografi,55000,275000
TRX006001,Argono Tamba,2024-07-02,18,Pelajaran,75000,1350000
TRX007143,Ilyas Jailani,2024-09-22,15,Biografi,55000,825000
TRX007293,Jagaraga Putra,2024-09-07,6,Komik,40000,240000
TRX001470,Raden Mardhiyah,2024-06-22,7,Komik,40000,280000
